Checked,Tags,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. Source: BioCyc Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,# mzVault Results,mzCloud Best Match,mzCloud Best Match Confidence,mzVault Best Match,mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45,mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45,mzVault Library Match: HILIC_FeihnLab,mzVault Library Match: HMDB_MoNA,mzVault Library Match: STD_LIB_HILIC,mzVault Library Match: MSDIAL-TandemMassSpectralAtlas-VS68-Pos,mzVault Library Match: MSMS-Public-Pos-VS15_1,mzVault Library Match: MSMS-Public-Pos-VS15_2,mzVault Library Match: MSMS-Public-Pos-VS15_3,MS2,Area: 04_2nd_extr_After-8_20201022_FS_Disc_Pos_01.raw (F3),Area: 05_2nd_extr_After-4_20201022_FS_Disc_Pos_01.raw (F4),Area: 06_1st_extr_After-4_Extract20200917_FS_Disc_Pos_01.raw (F5),Area: 08_2nd_extr_After-5_20201022_FS_Disc_Pos_01.raw (F7),Area: 10_1st_extr_After-2_Extract20200917_FS_Disc_Pos_01.raw (F9),Area: 12_1st_extr_After-12_Extract20200917_FS_Disc_Pos_01.raw (F11),Area: 14_1st_extr_After-11_Extract20200917_FS_Disc_Pos_01.raw (F13),Area: 16_2nd_extr_After-17_20201022_FS_Disc_Pos_01.raw (F15),Area: 17_2nd_extr_After-20_20201022_FS_Disc_Pos_01.raw (F16),Area: 18_1st_extr_After-7_Extract20200917_FS_Disc_Pos_01.raw (F17),Area: 19_2nd_extr_After-15_20201022_FS_Disc_Pos_01.raw (F18),Area: 24_1st_extr_After-1_Extract20200917_FS_Disc_Pos_01.raw (F23),Area: 30_2nd_extr_After-7_20201022_FS_Disc_Pos_01.raw (F29),Area: 31_2nd_extr_After-19_20201022_FS_Disc_Pos_01.raw (F30),Area: 40_2nd_extr_After-13_20201022_FS_Disc_Pos_01.raw (F40),Area: 41_1st_extr_After-8_Extract20200917_FS_Disc_Pos_01.raw (F41),Area: 49_1st_extr_After-5_Extract20200917_FS_Disc_Pos_01.raw (F49),Area: 50_1st_extr_After-9_Extract20200917_FS_Disc_Pos_01.raw (F50),Area: 52_2nd_extr_After-14_20201022_FS_Disc_Pos_01.raw (F52),Area: 54_2nd_extr_After-6_20201022_FS_Disc_Pos_01.raw (F54),Area: 57_1st_extr_After-3_Extract20200917_FS_Disc_Pos_01.raw (F57),Area: 59_2nd_extr_After-1_20201022_FS_Disc_Pos_01.raw (F59),Area: 62_2nd_extr_After-9_20201022_FS_Disc_Pos_01.raw (F62),Area: 63_2nd_extr_After-2_20201022_FS_Disc_Pos_01.raw (F63),Area: 64_1st_extr_After-6_Extract20200917_FS_Disc_Pos_01.raw (F64),Area: 69_2nd_extr_After-18_20201022_FS_Disc_Pos_01.raw (F69),Area: 70_2nd_extr_After-12_20201022_FS_Disc_Pos_01.raw (F70),Area: 72_2nd_extr_After-3_20201022_FS_Disc_Pos_01.raw (F72),Area: 73_2nd_extr_After-11_20201022_FS_Disc_Pos_01.raw (F73),Area: 75_1st_extr_After-10_Extract20200917_FS_Disc_Pos_01.raw (F75),Area: 76_2nd_extr_After-16_20201022_FS_Disc_Pos_01.raw (F76),Area: 77_2nd_extr_After-10_20201022_FS_Disc_Pos_01.raw (F77),Area: 03_2nd_extr_Before-6_20201022_FS_Disc_Pos_01.raw (F2),Area: 07_1st_extr_Before-10_Extract20200917_FS_Disc_Pos_01.raw (F6),Area: 09_2nd_extr_Before-14_20201022_FS_Disc_Pos_01.raw (F8),Area: 13_2nd_extr_Before-4_20201022_FS_Disc_Pos_01.raw (F12),Area: 15_2nd_extr_Before-19_20201022_FS_Disc_Pos_01.raw (F14),Area: 21_1st_extr_Before-9_Extract20200917_FS_Disc_Pos_01.raw (F20),Area: 22_2nd_extr_Before-2_20201022_FS_Disc_Pos_01.raw (F21),Area: 23_1st_extr_Before-4_Extract20200917_FS_Disc_Pos_01.raw (F22),Area: 25_1st_extr_Before-7_Extract20200917_FS_Disc_Pos_01.raw (F24),Area: 26_2nd_extr_Before-7_20201022_FS_Disc_Pos_01.raw (F25),Area: 27_2nd_extr_Before-8_20201022_FS_Disc_Pos_01.raw (F26),Area: 28_2nd_extr_Before-5_20201022_FS_Disc_Pos_01.raw (F27),Area: 32_1st_extr_Before-2_Extract20200917_FS_Disc_Pos_01.raw (F31),Area: 33_1st_extr_Before-3_Extract20200917_FS_Disc_Pos_01.raw (F32),Area: 35_2nd_extr_Before-1_20201022_FS_Disc_Pos_01.raw (F34),Area: 36_2nd_extr_Before-11_20201022_FS_Disc_Pos_01.raw (F35),Area: 37_2nd_extr_Before-13_20201022_FS_Disc_Pos_01.raw (F37),Area: 39_1st_extr_Before-6_Extract20200917_FS_Disc_Pos_01.raw (F39),Area: 42_1st_extr_Before-8_Extract20200917_FS_Disc_Pos_01.raw (F42),Area: 43_2nd_extr_Before-20_20201022_FS_Disc_Pos_01.raw (F43),Area: 44_2nd_extr_Before-21_20201022_FS_Disc_Pos_01.raw (F44),Area: 46_1st_extr_Before-1_Extract20200917_FS_Disc_Pos_01.raw (F46),Area: 48_1st_extr_Before-5_Extract20200917_FS_Disc_Pos_01.raw (F48),Area: 53_2nd_extr_Before-10_20201022_FS_Disc_Pos_01.raw (F53),Area: 55_2nd_extr_Before-18_20201022_FS_Disc_Pos_01.raw (F55),Area: 58_2nd_extr_Before-3_20201022_FS_Disc_Pos_01.raw (F58),Area: 60_2nd_extr_Before-9_20201022_FS_Disc_Pos_01.raw (F60),Area: 66_2nd_extr_Before-12_20201022_FS_Disc_Pos_01.raw (F66),Area: 67_2nd_extr_Before-17_20201022_FS_Disc_Pos_01.raw (F67),Area: 68_2nd_extr_Before-15_20201022_FS_Disc_Pos_01.raw (F68),Area: 71_2nd_extr_Before-16_20201022_FS_Disc_Pos_01.raw (F71),Area: 01_Water_Blank_20201022_FS_Disc_Pos_01.raw (F36),Area: 78_Water_Blank_20201022_FS_Disc_Pos_02.raw (F78),Area: 02_Pooled_QC1_20201022_FS_Disc_Pos_01.raw (F1),Area: 11_Pooled_QC1_20201022_FS_Disc_Pos_02.raw (F10),Area: 20_Pooled_QC1_20201022_FS_Disc_Pos_03.raw (F19),Area: 29_Pooled_QC1_20201022_FS_Disc_Pos_04.raw (F28),Area: 38_Pooled_QC1_20201022_FS_Disc_Pos_05.raw (F38),Area: 47_Pooled_QC1_20201022_FS_Disc_Pos_06.raw (F47),Area: 56_Pooled_QC1_20201022_FS_Disc_Pos_07.raw (F56),Area: 65_Pooled_QC1_20201022_FS_Disc_Pos_08.raw (F65),Area: 74_Pooled_QC1_20201022_FS_Disc_Pos_09.raw (F74),Area: 79_Pooled_QC1_20201022_FS_Disc_Pos_10.raw (F79),Group Area: After,Group Area: Before,Group Area: QC1-SameVial,Group CV [%]: After,Group CV [%]: Before,Group CV [%]: QC1-SameVial,Ratio: (After) / (Before),Log2 Fold Change: (After) / (Before),P-value: (After) / (Before),Adj. P-value: (After) / (Before)
TRUE,,DL-Lysine,C6 H14 N2 O2,Full match,Full match,No results,Full match,Full match,Full match,-0.18,146.1055,9.075,4396258156,10,8,0,84.8,9.2,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,439392949.6,577561491.4,171752412.1,398493272.4,113157735.2,53873393.63,94457536.53,326554364.1,312346167.6,49912912.66,208949034.4,109481936.9,224863224.7,295036161.5,308176322.5,172314814.3,140076880.6,125277796.4,261835699.6,257434800.3,92210283.02,86488342.26,385209811.1,157151520,148308462.5,226504531.5,209573197.9,327899781.9,138091610.9,161685143,224182649.2,178409034.1,868132872.9,2397596315,789992911.8,856618547.9,743083455.3,2065066730,642567727.8,820099206.9,3605424789,898697428.6,1624083823,1245821482,2114765333,3101365760,767413327.7,1974969097,1738938139,1961021949,616459327.6,562441508.6,996648079.8,3372046806,1372757607,1196381824,1102776910,2564468391,938968326.4,3947516924,1001945388,4396258156,437980683.5,3628212.729,1442822.735,1203894931,1090846624,569703468.1,932021585.6,658988397.8,501420353.5,775770634.1,751525028.3,797247500,827079247,193679034.3,1196381824,786509067.1,55.52993516,66.36423036,26.94840116,0.162,-2.63,1E-15,8.8662E-15
FALSE,,D-(+)-Pipecolinic acid,C6 H11 N O2,Full match,Full match,No results,Full match,Full match,Full match,-0.07,129.07897,9.067,4273745222,19,20,0,85.3,9.3,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,283387517.4,563239611.7,162415162.1,179346155.2,106886892.6,39022082.54,64753197.66,310882628,299331920.7,82598415.08,138142775.7,104089671.4,62501339.78,286269775.6,127273966.7,92278018.61,20443435.54,118560851.2,107165368.4,124905375.4,47846860.98,149760734.5,139220855.4,151587997.6,143706634.4,109738427.1,99269681.33,313572387.5,127450464.9,153266884.7,211848890.8,74748287.7,842501710.9,2332452610,770859911.8,836403745.3,1007579676,2007953697,617439179.5,5589612.147,3525888412,869748291.6,1581358877,1211777890,2039228593,3030788938,742301639.3,1925188890,1687308605,1909507356,105722279.6,83840717.33,968567177.8,3279405070,1332994602,1155701867,1070415844,2494183785,918466271.2,3834637427,968782671,4273745222,414115298.3,667041.2009,762759.8529,1170938642,1061455185,356409728.2,902486813.5,77374258.95,141181196.3,475891002.6,117305443.7,137539511.8,184692013.3,127362215.8,1155701867,270550870.7,69.66594675,72.34043772,91.70352788,0.11,-3.18,8.52973E-12,7.45759E-11
FALSE,,D-(+)-Pipecolinic acid,C6 H11 N O2,Full match,Full match,No results,Full match,Full match,Full match,-0.07,129.07897,9.118,4273745222,19,12,0,84.4,9.2,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,147057370.1,563239611.7,90641837.19,28851141.45,61604546.3,11789411.16,25706497.61,352353851.3,32309610.65,53149949.17,63291356.35,104089671.4,62501339.78,11645066.8,164852459,70510933.37,118359801.3,103347587.9,143213380.4,120099552.9,37902323.08,4601850.283,232354793.5,124876719.6,3872817.725,105066660.6,99346481.03,63488639.26,153891329.6,4601395.759,86617755.05,93481024.02,183391757.6,16124617.35,208736641.1,145687893.3,302688870.9,526078165.8,170969369.8,798239127,23500509.36,50202201.9,13258090.75,17215905.33,33429161.99,35547843.78,240133340.7,848097669.8,1603221346,1909507356,594163920.3,539816210.6,968567177.8,3279405070,1281753724,1155701867,1070415844,2494183785,670823925.4,1944642974,15404431.87,4273745222,208163057.1,849802.0747,917803.8524,27883586.08,967035054.4,547584963.9,710297827.1,583004313.6,584769923.7,600845703.3,600513854.3,641602619.3,610216946.3,88629796.12,526078165.8,600679778.8,105.9456395,125.298769,39.22330691,0.168,-2.57,0.00018756,0.00057806
FALSE,,N5-methyl-L-glutamine,C6 H12 N2 O3,Full match,No results,No results,Full match,Full match,Full match,-0.06,160.08478,7.434,3572871418,14,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,284586774.2,258077556.2,398196864.1,248629456.6,73250758.74,95671386.86,266054907.3,342082128.8,194572558.4,246532951.5,182366328.8,278906160.5,90998132.94,208500206.2,238985286.2,226753931.5,179629199.6,154518535.6,393763499.8,304340068.8,234391797,180747072.4,118557395.4,172578954.9,190101751.7,236677500.1,332390539.6,301168690.1,457756195,200647157.6,102598320.1,77538508.53,210523725.4,1551422102,155819765,107884417.4,255537035.1,650194624.7,182795897.9,3572871418,613784806.9,138002309.2,27334774.49,132954757.2,1031398490,640786355.5,209692835.1,207222298.7,234484343,568618644.1,911172505.6,1422214875,154419544,499494727.9,1677488953,147918185.2,123530948.5,181264289.3,206781074.1,222849848.2,353033804.5,218705475.6,236643150.6,203513.9573,392439.4155,481367098.6,464793324.8,490370744.8,468597334,521889109.5,520056140.5,553800588.7,540503705.4,536400435.3,545777385,230572864.3,222849848.2,520972625,42.03494103,131.4253831,6.498065612,1.035,0.05,0.059585727,0.111884311
FALSE,,trigonelline,C7 H8 N O2,No match,No results,No results,No match,No match,Invalid mass,-7300.38,137.04765,7.067,3419139775,15,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,1352914278,1352812050,2433661172,1525348470,1302056206,300716094.1,854985615.6,1870496563,1321576008,943114559.1,1221125665,1397285514,973095739.6,952070801,2084548175,1328441625,1811350559,942316322.8,1335782757,2307202416,980048893.3,1043629783,1993921498,1054244408,1125095884,1351291264,1325485043,2313688161,1738949785,1994218722,1484934996,1975734604,985203117.1,2447956248,1069141698,883191355.4,1348499596,2585965821,786455393.1,3419139775,2305326864,980794186,1141471425,960458620.7,1596836046,2270284040,1059460246,1393617595,1213089366,2273746882,2023577931,1203482748,824435038.1,2653326753,2593595393,1137005377,1328672923,1515035321,1522177779,1542249790,1177683662,1704206938,1673006302,2481545.783,2174546.283,1543361765,1552691254,1621007289,1582572746,1726922133,1823171141,1914427111,1825104277,1804267845,1982921183,1343537010,1393617595,1765594989,34.42892983,41.63135969,9.008591644,0.964,-0.05,0.553797221,0.727039313
TRUE,,ectoine,C6 H10 N2 O2,Full match,No results,No results,No results,Partial match,Full match,-0.08,142.07422,7.438,3161516713,3,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,200968533.6,216449425.7,231482323.7,191426057.2,27707508.62,77794427.64,204227855.1,307355155.3,168189003,189671627,143734234.9,205906452.7,56923298.38,170830887.5,206700758.1,178493295.2,137223111.7,114184931.9,346453448.1,252403293.9,169681702.3,150625414.8,72229056.9,139168715.8,148235993.7,192100068.7,299018659.3,261151609.9,398477086,150003818.5,68594591.65,39966287.86,203715314.8,1285632834,154545497.7,101849428.6,243822050.3,63622155.59,176194750.2,3161516713,608173965.4,136154702.1,28014258,127038390.9,912318542.3,593288959.4,212126271.7,206708432.1,228670463.8,557252164.4,766608178.8,1448050920,154555685.2,506194131.4,1662886491,142154813.8,118788385.6,185768025,208027780.9,225672347.9,353399583.8,224166547.1,239909475.4,164319.8491,157865.5235,404880646.9,407444832.4,430681108.4,409708261.1,478077052.8,475328816.3,491352902.9,490752664.2,487244283.3,495151534,174662091.3,224166547.1,476702934.5,48.10757973,131.3033115,8.495931732,0.779,-0.36,0.007303873,0.016643576
TRUE,,guanine,C5 H5 N5 O,Full match,No results,No results,Full match,Full match,Full match,-0.36,151.04936,5.133,3106459164,4,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,548805183,428527265,508110199,362260040.7,170130617.2,427811583.4,537439415.6,517518684.4,126549713.8,102246854.2,271218963.7,254890972.7,604106918.2,524666768.4,194948681,361820864.2,385493657.9,556786216.1,933407753.8,382361860.4,323442381.2,321857116.3,1091563609,276080016.4,567036501.8,519818618.3,755863450.2,219733207.5,818372410.8,428298350,853915647.1,416215395.7,1738133553,642442421.1,1637841628,1762885582,1497812543,998818044.4,1355950908,211270439.7,908996359.5,2335588106,971017598.3,1438771078,591960004.7,895052315.1,1187282551,2368712589,1414283688,1128390555,796974665.9,2588249034,1625487213,1327089880,791471252.1,2310163346,1941353333,2084152490,3007495577,1493622852,2208337820,3106459164,1110447526,91525.27924,53569.78053,1003372938,941547240.5,980847143.6,928081036,1323266202,1054119422,1327682350,1394115498,1406747794,927908523.3,428054966.7,1438771078,1028746180,50.64750161,46.51897212,18.29776226,0.298,-1.75,1E-15,8.8662E-15
FALSE,,2-aminonicotinate,C6 H6 N2 O2,Full match,No results,Full match,No results,Full match,Full match,-0.38,138.04287,2.06,3066192181,8,0,5,,,84.4,No matches found,Multiple matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,1610135406,1691721716,359265762.5,1197992792,283175866.7,710065728.2,365891271,1869438468,1342316425,209824214.2,1033426867,213786914.3,1429027903,1218621267,1728514337,367623252.2,689236288.7,823996047.4,1582593674,958512974.3,315091471.8,1189076067,2432749696,959118341.5,589036663.2,1482222019,1292508166,1628557599,1660167884,454453871,2038927064,1125869403,1398570651,262979398.9,810811001.5,1966877184,2189819012,235239131.8,1357910716,135741834.9,157826040.6,1610938644,802824293.9,1369033919,146059431.5,248352521.7,715951673.2,979904317.4,2430470149,265077903,247984084.7,1467835057,1529334911,329148229.6,524071501.4,3066192181,2674734000,1245785383,1800756397,619361480.1,1362471196,1800829111,1106793487,2679719.422,2581840.705,1020198246,976310760.8,1022410969,841463977,1138052235,1145993110,1139621856,1151737621,1141996829,1167411783,1157472735,1106793487,1138837046,54.85129443,72.12227585,9.914981382,1.046,0.06,0.817994342,0.954453083
FALSE,,,C6 H6 N2,Full match,No results,No results,No results,No results,No results,-1.52,106.05294,0.196,3059202369,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,528368453.5,605971136.7,1155464423,429658093.9,1197099460,1081695543,960252502.7,2264631260,1219029210,677195611.2,702278994.9,562148513.8,728141372.4,251682598.3,290607763.1,842978649.5,138058169,329954794.4,292525522.7,311878267.3,363984744.6,324893887.9,338547876.3,315517378.5,344613007.1,701195608.5,333382570.7,335550775.2,1081624174,313084950.3,349177027.3,292965188.9,138269811.9,740898115.3,493768112.4,620886146.4,1526072820,400038303.8,94313074.62,480865004.5,1165452646,823757104.6,360587678.8,1267719051,940699250.2,2607533005,1222178696,1106036599,247163379.8,22132379.17,351855043.6,3059202369,477673262.2,425455042.2,403143374.6,25734440.27,2172165685,298375361.5,353260289.9,341012884.7,370659430.6,1756127961,697320432.8,27683138.04,276461880.5,56726769.1,377571174.6,157675700,1001491481,310535065.9,393958026.3,427155077.2,392977184.1,361313674.5,138289068.5,396821419.3,480865004.5,369442424.6,71.30212405,92.90722191,71.55250317,0.825,-0.28,0.999796068,0.999998814
FALSE,,,C6 H6 N2,Full match,No results,No results,No results,No results,No results,-2.09,106.05288,0.284,3048239517,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,384200.8711,172245911.1,475272748.6,22328005.76,677622450.6,177392291,139453413.9,333427168.8,319721765,9226649.475,86104172.47,236641990.2,78511118.21,322693255.7,27555066.82,11625425.48,138082054.2,2307684.866,35943450.07,646250.7035,176508106.5,15848972.85,63462327.26,4862674.447,69930910.49,688102354,170355237,61877973.76,1052109186,193498745.9,188573790.8,34951113.9,407441163.4,141813860.9,26055802.94,162545754.9,1490849749,1101759434,1736686652,142381887.8,262184028.1,451868706.9,139991666.6,4903045.888,219452749,834341.7615,41190264.34,23331865.6,35660312.69,228896810.3,3743169.927,3048239517,247961392.3,70401361.6,18226325.8,264293255.5,2173448212,169500647.1,72620609.41,88077808.64,53714738.99,1737678757,204931941.1,143157236.5,29978365.98,2198663523,1031679996,223955124,142835044,221312434.6,393976550.6,64358559.88,18791479.96,3077440.313,28114769.02,112093113.3,162545754.9,182073739.3,128.1499163,159.391401,159.8729156,0.69,-0.54,0.314571877,0.46375409
FALSE,,,C6 H9 N3,Full match,No results,No results,No results,No results,No results,-1.84,123.07942,0.183,3036850090,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,527049251.2,47154815.5,2580223117,2152477947,2615566712,1064201984,345297584.5,2261756559,275876716.3,1480350847,319228081.5,536387846.6,708110556.7,326328756.6,593859300.8,809930632.4,115222997.2,45832967.58,594361063.7,589168512.8,17959232.38,143059901.1,13630641.3,638921761.4,446786534.5,679463599.5,680069031.3,760706917.9,64529977.21,163194099.8,50395838.52,599498534.8,134676372.5,718995091.1,469015552,586361261.7,1488100104,221474878.9,290778135.7,47509212.82,2349951370,1910474595,357337507.6,224171288.6,275766018.4,2563011420,1201665209,1090126136,535260361.6,31985972.17,735691471.8,3036850090,452145477.5,74645360.9,1030274253,256983966.8,2167452512,661918983.8,100348894.3,33662372.58,18850357.35,1733957271,341381253.6,24760329.85,18140728.24,2162195882,46839819.62,148720683.5,1237100805,48601352.29,75581403.71,884767704.9,876469803,705061345,106949183.5,562778179.7,469015552,426891014.2,105.9766518,104.0139031,110.3375746,1.2,0.26,0.92816587,0.999998814
FALSE,,,C6 H6 N2,Full match,No results,No results,No results,No results,No results,-4.52,106.05262,0.098,3036850090,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for other ion,723812060.4,39512003.45,474949351.8,232211197.8,669968347.9,89142956.29,232803904.5,514041117.9,383607459.6,367361727.2,450440938.5,623454050.2,604306408.4,837977730.2,276081146.1,15322954.22,115222997.2,402307101,43616658.8,80901997.67,228282660.5,18006481.74,278295037,214322765.6,240207120.8,679463599.5,150646927.3,147918953.6,1027847864,163194099.8,81419898.91,270805582.3,1011378722,692304363.1,713131256.2,428116606.8,1488100104,260472949.9,332966469.6,199785192.1,1119561769,451475834.7,375630959.1,619715293.7,553901804.7,135440024.5,277172539.5,366374087.4,34596238.03,226629347.5,76652808.06,3036850090,115050187.7,74320362.72,115208585.5,256983966.8,2167452512,157359531.4,44080340.56,161931928.4,41806383.74,1733957271,243044035.9,24760329.85,28523946.21,2120558380,1026189676,997896467.3,1232762579,219526893.3,364564444.3,87924568.46,196048602.6,13542650.95,262975706.9,255506351.6,277172539.5,313770075.6,78.39960946,122.8644222,103.5928721,0.922,-0.12,0.525949328,0.70070921
TRUE,,,,No results,No results,No results,No results,No results,No results,,139.06084,6.961,3033727802,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,605719235.1,644287131.6,501960830.9,611656858.4,312405280.1,191429035.8,224193929.4,484286186.5,428490512.6,276707706.5,428752677,288269109.9,329623012.7,355133521.5,631938144.2,342900601.8,350908524.7,277176964.9,535416624.2,552866378.2,277137276.9,429709015.9,544215266.7,301823860.8,305909879.7,602638763.3,512790235.3,719043372.2,445934373.8,365097597.9,514594263.3,481806475.8,1261242244,1764800483,1558945789,938910357,1225813033,1738928656,882581764,1391110188,2464151304,1016152437,1364232202,1060103004,1554574052,1883004412,1241575877,1994297642,1870222954,2111103204,1258187894,1568433065,1430976462,1921118466,1577799213,1278961111,1195433296,2628494978,1866327995,3033727802,1616820454,2969551775,1392310684,3863312.617,2323981.726,1205294990,1117007922,1204310464,1105490506,1470166231,1389190374,1392406994,1256991405,1492506444,1490531540,429230846.4,1558945789,1323090889,32.00085361,33.22566634,11.59961878,0.275,-1.86,1E-15,8.8662E-15
TRUE,,Thromboxane B3,C20 H32 O6,No match,Invalid mass,No results,No results,No match,No results,46239.22,385.24609,3.607,2971501220,1,2,0,60.4,55.9,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,411386119.7,517464178.4,127488859,201795925.8,109505612.1,265064839.8,48236758.35,121141801.3,145913499.8,25389947.74,108655695.2,463382565.8,1151653635,678568259.7,70669064.88,62057016.07,426589990.5,13253445.85,1084938619,60500394.77,288102289.1,274991774.4,206321200.2,116488515.4,66118077.97,501563340.4,1223775452,120549686.4,348147733.8,302270604.4,149952542.3,50732946.58,2227694157,208824108,250588905.3,2971501220,1261520683,119789172.1,1058507776,134496568.6,312705312.2,2280665065,1214084583,1347942311,72464628.39,84552124,918002077,1440809300,1365985130,638779685.7,160573124,1711945015,861319530.5,666329944,235533993.6,2953628700,2856665473,1554144600,2806118366,242821569.5,1293583676,837759536.8,554107301.2,1309764.373,550562.8296,732558815.2,649612978,518560978.8,533536698.8,673482352,705029048.5,687398061.1,616888152.3,795858616.7,733947856.8,175874234,918002077,680440206.6,106.4219042,83.04172144,13.25823665,0.192,-2.38,6.99725E-06,2.87424E-05
FALSE,,,,No results,No results,No results,No results,No results,No results,,150.02795,9.38,2871155120,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,1195445882,1393947174,860439776.5,1561728083,842702684.8,507649150,862108752.5,1776399820,1371054395,818064209.1,1213256793,1036391536,1182081554,1078295984,2504934864,1021117735,1167770079,1062803436,1711444816,2451135780,1270951733,1217438567,2156087803,1602081416,1031428658,1574731513,1543713902,2871155120,2188153524,1069058466,2334165456,2261809011,1175530198,1455786316,1174809092,1233729379,1352598825,1587997669,1070359220,2678507552,1450152684,1167385177,1113465441,1500605011,1047348961,1352400420,1254114391,1216008941,1501424964,1668131017,1400604633,1506513859,1183669140,1646458296,1391430466,1695879781,1868551677,1306893544,1759406271,1260436594,1537289319,1466533926,1489401997,7303328.327,9880225.39,1275048861,1298767635,1280189231,1223633423,1614205983,1567194461,1611775233,1714540440,1802535360,1926647073,1244195150,1400604633,1589484847,39.90405261,21.65301926,16.22296463,0.888,-0.17,0.861529353,0.98204206
FALSE,,L-valine,C5 H11 N O2,Full match,No results,No results,Full match,Full match,Full match,-0.65,117.0789,7.115,2730084695,14,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,43233941.66,96623302.62,293575540.7,122366903.8,67700681.99,29060437.45,39662931.63,147464047.5,58310121.38,51498535.63,81933557.03,145735910.4,63839333.69,115356876.9,129394549,323430119.3,58136985.7,119780371.2,113968153.6,318902515.5,107478796.9,60750348.15,338041385.4,115679544.5,245354546.5,186828306.9,230400790.1,324431930.2,247916524.7,215582578.2,83593174.2,119483697.6,34702065.87,408098604,35626058.45,37774166.63,39510938.99,642822273.2,41675367.76,2730084695,297191059.8,33471280.53,28415640.86,45791229.8,200348990,431509064.5,38298777.7,45783467.07,85969287.9,981026960.3,851031681,72424109.64,83981175.69,384247552.1,227121183.7,76002260.52,70197106.35,98688135.08,62228340.2,41429066.25,44654617.69,53723256.67,25918959.65,8687836.276,5396456.273,241796737.1,137805786.6,177573604,160831852,167573745.8,240401505.9,532356301.3,172086463.7,169940038.6,167380675,117581621.1,70197106.35,171013251.1,65.09291158,195.3073724,53.42898787,1.675,0.74,0.849839503,0.975339958
FALSE,,D-(+)-Maltose,C12 H22 O11,No match,Invalid mass,No results,No results,No results,No results,64251.8,364.09779,7.49,2664403473,0,2,0,85.1,9.3,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,2171395.505,919912.9281,690795.2753,687478.0642,1353239.26,3333776.487,1999699.592,718551.2073,987043.451,1308064.437,703048.5803,1323845.711,909591.4104,749661.7821,1113804.316,1314956.014,1959900.37,1937540.904,1040463.278,671652.4523,2873295.053,3162728.739,1406269.112,2364458.414,1884500.067,2480614.414,1279727.925,2120672.779,608431.0337,1568080.248,1006894.937,1957257.629,39697132.19,638338364.3,34043926.16,6369449.284,7272988.438,426583921.4,108367882.5,18047187.2,651658992.4,4684904.008,649105834.2,6236369.01,1596840951,1085336732,6077295.457,1117862756,393575229.9,70506356.29,48475519.02,59143592.21,676284408.8,366048236,13981195.85,8165159.92,5488963.243,1950809283,158554808.6,2349097039,312541122,2664403473,83691052.13,1143732.072,1487899.611,49346491.5,207537547.3,125949877.1,147740379,211427443.9,150012026.2,322338591.2,174616976.7,170427563.2,156319403.4,1319400.862,108367882.5,163373483.3,50.02355293,145.205862,40.71083654,0.012,-6.36,1E-15,8.8662E-15
